,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
2874,GRZ,2018-06-26,2020-02-05,589,Tuesday,363999,USD,8200,499999,76784,0.0164000328000656,9.36390243902439,0.15356830713661426,40-60,M,james77,qcordova@page.com,Carrie Zimmerman,F,35
2875,BYU,2019-07-04,2021-03-22,627,Thursday,114720,USD,56167,499999,13239,0.11233422466844933,0.23570779995370947,0.02647805295610591,35-40,F,james77,qcordova@page.com,Carrie Zimmerman,F,35
2876,BYU,2018-02-25,2019-06-21,481,Sunday,883931,EUR,31234,500000,34111,0.062468,1.092111160914388,0.068222,35-40,F,james77,qcordova@page.com,Carrie Zimmerman,F,35
2877,KTR,2018-05-17,2018-08-30,105,Thursday,578600,EUR,8116,499998,186129,0.016232064928259713,22.933587974371612,0.37225948903795614,30-50,F,james77,qcordova@page.com,Carrie Zimmerman,F,35
2878,KTR,2019-05-16,2021-03-23,677,Thursday,928060,EUR,40219,499999,355478,0.08043816087632175,8.838558890076829,0.7109574219148438,30-45,F,michaelsmith,robert82@kemp-ward.com,Timothy Jensen,M,53
2879,KTR,2018-10-03,2019-08-27,328,Wednesday,728636,EUR,37280,499998,484126,0.07456029824119297,12.986212446351932,0.9682558730234921,35-50,M,michaelsmith,robert82@kemp-ward.com,Timothy Jensen,M,53
2880,AKX,2018-12-08,2020-06-13,553,Saturday,991635,GDB,31282,500004,529122,0.06256349949200406,16.914583466530274,1.058235534115727,30-35,M,michaelsmith,robert82@kemp-ward.com,Timothy Jensen,M,53
2881,GRZ,2019-07-17,2021-12-02,869,Wednesday,94930,EUR,38400,500000,57580,0.0768,1.4994791666666667,0.11516,40-50,F,michaelsmith,robert82@kemp-ward.com,Timothy Jensen,M,53
2882,KTR,2018-11-12,2020-10-17,705,Monday,670447,USD,32719,499998,599864,0.06543826175304701,18.33381215807329,1.1997327989311957,40-50,M,michaelsmith,robert82@kemp-ward.com,Timothy Jensen,M,53
2883,GRZ,2019-10-28,2021-04-07,527,Monday,176639,EUR,36924,500000,121863,0.073848,3.3003737406564837,0.243726,30-45,F,michaelsmith,robert82@kemp-ward.com,Timothy Jensen,M,53
2884,KTR,2019-09-19,2019-12-30,102,Thursday,665875,GDB,76804,499997,223134,0.15360892165352993,2.9052393104525804,0.44627067762406575,30-40,M,michaelsmith,robert82@kemp-ward.com,Timothy Jensen,M,53
2885,KTR,2019-03-05,2019-05-13,69,Tuesday,644776,EUR,59987,500001,267167,0.1199737600524799,4.453748312134295,0.5343329313341373,25-35,M,michaelsmith,robert82@kemp-ward.com,Timothy Jensen,M,53
2886,GRZ,2018-08-23,2019-02-25,186,Thursday,342541,GDB,30742,500001,52740,0.061483877032245934,1.7155682779259644,0.10547978904042192,25-40,F,jenniferhill,smiller@hotmail.com,Brittney Patel,F,65
2887,GRZ,2019-08-25,2021-05-16,630,Sunday,624660,EUR,80496,500001,557431,0.16099167801664396,6.9249527926853505,1.1148597702804595,35-55,M,jenniferhill,smiller@hotmail.com,Brittney Patel,F,65
2888,GRZ,2017-12-13,2018-07-18,217,Wednesday,415299,EUR,41996,500000,190149,0.083992,4.527788360796266,0.380298,30-40,M,jenniferhill,smiller@hotmail.com,Brittney Patel,F,65
2889,GRZ,2018-03-11,2019-04-04,389,Sunday,870771,USD,31803,499998,46336,0.0636062544250177,1.4569694682891552,0.09267237068948275,40-60,F,jenniferhill,smiller@hotmail.com,Brittney Patel,F,65
2890,GRZ,2018-06-19,2020-03-30,650,Tuesday,705977,GDB,12334,499997,197983,0.024668148008888054,16.05180801037782,0.39596837581025485,25-45,M,jenniferhill,smiller@hotmail.com,Brittney Patel,F,65
2891,KTR,2018-09-15,2019-02-03,141,Saturday,557031,GDB,50091,499998,226456,0.10018240072960292,4.5208919766025835,0.45291381165524663,30-35,F,jenniferhill,smiller@hotmail.com,Brittney Patel,F,65
2892,GRZ,2019-05-16,2020-03-08,297,Thursday,654747,GDB,33460,499999,372173,0.06692013384026768,11.122922893006574,0.7443474886949774,20-35,F,langkimberly,vgomez@myers.com,William Reed,M,57
2893,GRZ,2018-05-13,2018-10-10,150,Sunday,654165,USD,20424,500001,224227,0.04084791830416339,10.978603603603604,0.4484531030937938,30-50,M,langkimberly,vgomez@myers.com,William Reed,M,57
2894,BYU,2017-02-12,2018-12-28,684,Sunday,421032,USD,34229,500000,147266,0.068458,4.3023751789418325,0.294532,40-50,M,langkimberly,vgomez@myers.com,William Reed,M,57
2895,AKX,2018-01-31,2018-07-21,171,Wednesday,214394,GDB,67390,499998,42667,0.13478053912215648,0.6331354800415492,0.08533434133736535,25-30,F,langkimberly,vgomez@myers.com,William Reed,M,57
2896,GRZ,2019-07-23,2021-07-01,709,Tuesday,613948,USD,18508,500001,267527,0.03701592596814807,14.45466825156689,0.5350529298941402,30-40,F,langkimberly,vgomez@myers.com,William Reed,M,57
2897,KTR,2019-07-15,2019-02-11,-154,Monday,834846,EUR,25147,499999,35634,0.05029410058820118,1.417027876088599,0.07126814253628508,20-30,F,langkimberly,vgomez@myers.com,William Reed,M,57
2898,KTR,2018-09-12,2019-08-01,323,Wednesday,557723,EUR,25446,499999,177484,0.050892101784203565,6.974927297021143,0.35496870993741986,20-40,F,langkimberly,vgomez@myers.com,William Reed,M,57
2899,AKX,2018-06-08,2020-11-06,882,Friday,782986,USD,41631,500001,637125,0.08326183347633305,15.304100309865245,1.274247451505097,35-50,M,langkimberly,vgomez@myers.com,William Reed,M,57
2900,KTR,2018-01-22,2019-11-30,677,Monday,210406,GDB,47009,499998,56987,0.0940183760735043,1.2122572273394456,0.1139744558978236,40-45,M,kimberly19,robertschneider@carroll-ayala.com,Cassie Cole,F,47
2901,KTR,2018-02-11,2019-04-26,439,Sunday,735650,USD,18017,500001,607893,0.03603392793214413,33.73996780818116,1.215783568432863,25-30,M,kimberly19,robertschneider@carroll-ayala.com,Cassie Cole,F,47
2902,KTR,2018-06-09,2019-03-09,273,Saturday,69259,EUR,39518,500001,51074,0.07903584192831614,1.29242370565312,0.10214779570440859,40-60,F,kimberly19,robertschneider@carroll-ayala.com,Cassie Cole,F,47
2903,GRZ,2018-06-28,2019-04-15,291,Thursday,332576,GDB,24613,499999,194089,0.04922609845219691,7.885629545362207,0.3881787763575527,35-40,F,kimberly19,robertschneider@carroll-ayala.com,Cassie Cole,F,47
2904,KTR,2018-11-15,2020-09-23,678,Thursday,643665,USD,25962,500004,9696,0.05192358461132311,0.3734689161081581,0.01939184486524108,30-40,M,kimberly19,robertschneider@carroll-ayala.com,Cassie Cole,F,47
2905,GRZ,2018-02-28,2019-04-08,404,Wednesday,389921,EUR,49827,500001,63257,0.09965380069239861,1.2695325827362676,0.12651374697250606,35-50,M,kimberly19,robertschneider@carroll-ayala.com,Cassie Cole,F,47
2906,KTR,2019-01-24,2019-11-24,304,Thursday,141346,GDB,44286,500001,116453,0.08857182285635429,2.6295669060199613,0.23290553418893162,40-55,M,kimberly19,robertschneider@carroll-ayala.com,Cassie Cole,F,47
2907,GRZ,2019-09-03,2019-11-04,62,Tuesday,942314,EUR,41539,499997,385728,0.08307849847099083,9.28592407135463,0.7714606287637726,20-35,F,kimberly19,robertschneider@carroll-ayala.com,Cassie Cole,F,47
2908,KTR,2018-05-04,2018-05-14,10,Friday,749867,GDB,56294,499996,216213,0.11258890071120568,3.840782321384162,0.4324294594356755,25-30,M,hrodriguez,john74@pope-briggs.com,Misty King,F,50
2909,BYU,2019-01-21,2020-01-03,347,Monday,840745,GDB,58281,499996,331732,0.11656293250346003,5.691940769719119,0.663469307754462,25-35,M,hrodriguez,john74@pope-briggs.com,Misty King,F,50
2910,AKX,2018-05-11,2020-05-28,748,Friday,372475,EUR,29552,499996,369193,0.059104472835782684,12.49299539794261,0.738391907135257,25-35,F,hrodriguez,john74@pope-briggs.com,Misty King,F,50
2911,AKX,2018-12-27,2019-06-13,168,Thursday,701069,GDB,9587,499997,365684,0.019174115044690267,38.1437363095859,0.7313723882343294,40-60,F,hrodriguez,john74@pope-briggs.com,Misty King,F,50
2912,GRZ,2019-04-21,2020-01-06,260,Sunday,992433,GDB,39482,500004,858862,0.07896336829305366,21.753254647687555,1.7177102583179336,30-50,M,hrodriguez,john74@pope-briggs.com,Misty King,F,50
2913,GRZ,2019-01-26,2020-07-28,549,Saturday,626073,EUR,90987,500000,72783,0.181974,0.7999274621649246,0.145566,30-55,F,isanchez,nancymiller@hotmail.com,Zachary Anderson,M,22
2914,AKX,2019-12-10,2020-11-16,342,Tuesday,40509,EUR,73311,499997,7759,0.14662287973727842,0.10583677756407633,0.015518093108558652,30-45,M,isanchez,nancymiller@hotmail.com,Zachary Anderson,M,22
2915,KTR,2018-04-09,2019-06-21,438,Monday,570299,USD,14996,499999,66167,0.029992059984119968,4.412309949319819,0.13233426466852935,35-45,M,isanchez,nancymiller@hotmail.com,Zachary Anderson,M,22
2916,BYU,2017-12-11,2019-06-04,540,Monday,62416,GDB,11494,500002,11320,0.022987908048367808,0.9848616669566731,0.02263990944036224,25-50,M,isanchez,nancymiller@hotmail.com,Zachary Anderson,M,22
2917,KTR,2018-05-18,2019-05-02,349,Friday,573562,GDB,48498,499997,472279,0.09699658197949187,9.738112911872655,0.9445636673820043,35-50,F,isanchez,nancymiller@hotmail.com,Zachary Anderson,M,22
2918,BYU,2018-06-03,2019-06-29,391,Sunday,617390,USD,27149,500000,257830,0.054298,9.496850712733433,0.51566,45-70,F,isanchez,nancymiller@hotmail.com,Zachary Anderson,M,22
2919,GRZ,2018-10-02,2019-01-18,108,Tuesday,463116,USD,21901,499999,56273,0.043802087604175206,2.5694260536048583,0.11254622509245019,20-30,F,randyrice,debbiewaller@miller-baker.com,Bryan Estes,M,28
2920,BYU,2018-10-06,2019-03-02,147,Saturday,533348,USD,31535,499998,287831,0.06307025228100913,9.127350562866656,0.5756643026572106,30-40,F,randyrice,debbiewaller@miller-baker.com,Bryan Estes,M,28
2921,AKX,2019-03-31,2021-01-13,654,Sunday,511064,USD,41705,500000,205091,0.08341,4.917659753027215,0.410182,40-50,F,randyrice,debbiewaller@miller-baker.com,Bryan Estes,M,28
2922,AKX,2017-12-27,2018-04-26,120,Wednesday,78434,GDB,76533,499998,38667,0.15306661226644908,0.505233036729254,0.07733430933723735,35-40,M,randyrice,debbiewaller@miller-baker.com,Bryan Estes,M,28
2923,BYU,2018-01-22,2018-07-07,166,Monday,754193,GDB,42763,500000,535533,0.085526,12.523279470570353,1.071066,30-45,M,randyrice,debbiewaller@miller-baker.com,Bryan Estes,M,28
2924,AKX,2019-05-06,2020-12-27,601,Monday,334867,USD,24036,499997,176765,0.048072288433730605,7.354177067731736,0.35353212119272714,30-50,F,raymondwalters,hopkinsbenjamin@gmail.com,Tony Leon,M,78
2925,BYU,2018-11-29,2019-09-11,286,Thursday,330134,GDB,94034,500000,60819,0.188068,0.646776697790161,0.121638,30-50,M,raymondwalters,hopkinsbenjamin@gmail.com,Tony Leon,M,78
2926,BYU,2018-07-07,2019-11-10,491,Saturday,782409,GDB,45675,500002,328041,0.09134963460146159,7.182068965517241,0.6560793756824973,25-35,F,raymondwalters,hopkinsbenjamin@gmail.com,Tony Leon,M,78
2927,AKX,2018-10-15,2019-09-09,329,Monday,475969,EUR,20550,499996,330321,0.04110032880263042,16.074014598540145,0.6606472851782814,20-40,F,raymondwalters,hopkinsbenjamin@gmail.com,Tony Leon,M,78
2928,AKX,2018-11-28,2020-09-20,662,Wednesday,660886,GDB,84182,499999,110961,0.16836433672867346,1.3181083842151529,0.22192244384488768,25-35,M,raymondwalters,hopkinsbenjamin@gmail.com,Tony Leon,M,78
2929,KTR,2018-08-14,2019-06-30,320,Tuesday,197777,GDB,50025,499998,150743,0.1000504002016008,3.0133533233383307,0.3014872059488238,20-40,M,bperez,maria60@yahoo.com,Shannon Edwards,F,66
2930,AKX,2018-05-03,2019-01-15,257,Thursday,471623,USD,69104,500000,24808,0.138208,0.35899513776337116,0.049616,35-55,M,bperez,maria60@yahoo.com,Shannon Edwards,F,66
2931,BYU,2018-04-10,2018-10-26,199,Tuesday,226652,USD,27632,499998,23204,0.05526422105688423,0.8397510133178923,0.04640818563274253,30-35,F,bperez,maria60@yahoo.com,Shannon Edwards,F,66
2932,BYU,2019-08-13,2020-11-12,457,Tuesday,899459,GDB,33329,499999,868656,0.06665813331626663,26.063068198865853,1.7373154746309492,40-50,M,bperez,maria60@yahoo.com,Shannon Edwards,F,66
2933,GRZ,2019-10-20,2020-02-20,123,Sunday,228721,GDB,19292,499999,178755,0.03858407716815434,9.265757827078582,0.35751071502143006,40-45,F,bperez,maria60@yahoo.com,Shannon Edwards,F,66
2934,AKX,2018-04-14,2020-03-22,708,Saturday,9767,GDB,68992,499994,5579,0.13798565582786992,0.08086444805194805,0.01115813389760677,40-50,F,bperez,maria60@yahoo.com,Shannon Edwards,F,66
2935,AKX,2018-04-04,2019-04-16,377,Wednesday,954368,USD,45773,500000,723614,0.091546,15.808751884298603,1.447228,20-35,M,wgardner,sarahneal@henderson-delgado.com,Teresa Frost,F,38
2936,KTR,2018-08-19,2019-07-14,329,Sunday,581298,GDB,46898,500001,295658,0.09379581240837519,6.304277367904815,0.5913148173703653,30-40,F,wgardner,sarahneal@henderson-delgado.com,Teresa Frost,F,38
2937,AKX,2018-04-21,2020-04-15,725,Saturday,704582,EUR,13312,499998,590199,0.026624106496425985,44.33586237980769,1.1804027216108866,20-25,M,wgardner,sarahneal@henderson-delgado.com,Teresa Frost,F,38
2938,KTR,2019-03-22,2019-12-07,260,Friday,248704,USD,25460,499999,44124,0.05092010184020368,1.7330714846818538,0.088248176496353,30-50,M,wgardner,sarahneal@henderson-delgado.com,Teresa Frost,F,38
2939,GRZ,2018-07-09,2020-04-15,646,Monday,863491,GDB,15467,499999,251277,0.030934061868123735,16.246007629145925,0.5025550051100102,25-30,M,wgardner,sarahneal@henderson-delgado.com,Teresa Frost,F,38
2940,GRZ,2018-10-12,2020-03-02,507,Friday,864617,USD,40971,500001,752409,0.08194183611632777,18.36442849820605,1.5048149903700192,35-40,F,wgardner,sarahneal@henderson-delgado.com,Teresa Frost,F,38
2941,AKX,2018-01-13,2018-01-06,-7,Saturday,33432,EUR,34042,500001,1249,0.06808386383227233,0.03668997121203219,0.002497995004009992,20-25,M,wgardner,sarahneal@henderson-delgado.com,Teresa Frost,F,38
2942,KTR,2019-08-01,2020-11-19,476,Thursday,400162,GDB,54676,499996,109760,0.10935287482299859,2.00746214061014,0.2195217561740494,40-45,M,rita90,allenrodriguez@porter.org,Carol Golden,F,34
2943,AKX,2018-12-08,2018-12-20,12,Saturday,690395,GDB,47277,499996,360354,0.0945547564380515,7.622184148740402,0.7207137657101257,45-60,M,rita90,allenrodriguez@porter.org,Carol Golden,F,34
2944,KTR,2017-11-21,2018-06-21,212,Tuesday,957362,GDB,77128,499997,396351,0.15425692554155324,5.138873042215538,0.7927067562405374,35-60,M,rita90,allenrodriguez@porter.org,Carol Golden,F,34
2945,KTR,2018-09-06,2018-10-12,36,Thursday,418047,GDB,13061,499999,311620,0.02612205224410449,23.85881632340556,0.623241246482493,35-45,M,rita90,allenrodriguez@porter.org,Carol Golden,F,34
2946,GRZ,2019-02-09,2020-09-14,583,Saturday,470972,GDB,3820,500001,149230,0.00763998472003056,39.06544502617801,0.29845940308119384,40-45,F,rita90,allenrodriguez@porter.org,Carol Golden,F,34
2947,GRZ,2019-03-18,2019-09-22,188,Monday,334915,GDB,65193,500000,267034,0.130386,4.096053257251546,0.534068,30-35,M,rita90,allenrodriguez@porter.org,Carol Golden,F,34
2948,AKX,2019-07-04,2019-12-14,163,Thursday,412148,USD,70293,500000,101447,0.140586,1.443202025806268,0.202894,30-55,F,rita90,allenrodriguez@porter.org,Carol Golden,F,34
2949,KTR,2017-11-18,2019-02-04,443,Saturday,64916,EUR,7126,499999,51382,0.014252028504057008,7.2104967723828235,0.10276420552841106,25-40,F,rita90,allenrodriguez@porter.org,Carol Golden,F,34
2950,GRZ,2019-02-21,2019-08-22,182,Thursday,327726,USD,57782,499997,98711,0.11556469338816033,1.708334775535634,0.19742318453910723,25-35,F,rosekimberly,mikecopeland@coffey.biz,Amanda White,F,87
2951,BYU,2018-04-10,2020-07-08,820,Tuesday,508104,USD,82055,499999,267587,0.16411032822065644,3.261068795320212,0.5351750703501407,40-60,M,rosekimberly,mikecopeland@coffey.biz,Amanda White,F,87
2952,GRZ,2019-06-06,2020-01-23,231,Thursday,518211,GDB,31890,500001,293429,0.06377987244025513,9.201285669488868,0.5868568262863474,25-40,M,rosekimberly,mikecopeland@coffey.biz,Amanda White,F,87
2953,KTR,2019-04-05,2021-03-26,721,Friday,373606,GDB,16072,500001,308456,0.03214393571212858,19.19213539074166,0.6169107661784676,35-40,F,rosekimberly,mikecopeland@coffey.biz,Amanda White,F,87
2954,KTR,2019-10-02,2019-11-20,49,Wednesday,910093,EUR,48855,499999,641496,0.09771019542039085,13.130610991710162,1.282994565989132,20-35,M,rosekimberly,mikecopeland@coffey.biz,Amanda White,F,87
2955,KTR,2019-07-15,2021-08-05,752,Monday,123871,GDB,30445,499999,11171,0.06089012178024356,0.36692396124158316,0.022342044684089367,20-40,F,rosekimberly,mikecopeland@coffey.biz,Amanda White,F,87
2956,BYU,2018-03-30,2019-05-26,422,Friday,132729,GDB,36413,499999,105804,0.0728261456522913,2.9056655590036526,0.21160842321684645,20-40,F,rosekimberly,mikecopeland@coffey.biz,Amanda White,F,87
2957,AKX,2019-01-17,2020-05-14,483,Thursday,672911,EUR,54062,500003,561612,0.10812335125989245,10.388294920646665,1.123217260696436,25-35,F,walkerkenneth,bhall@price.com,Michael Avila,M,40
2958,BYU,2019-09-08,2020-12-25,474,Sunday,251713,EUR,38235,500002,56445,0.07646969412122351,1.4762652020400158,0.11288954844180624,45-65,F,walkerkenneth,bhall@price.com,Michael Avila,M,40
2959,BYU,2019-02-27,2020-02-27,365,Wednesday,537554,GDB,27027,499999,504689,0.05405410810821622,18.673511673511673,1.0093800187600375,25-30,M,walkerkenneth,bhall@price.com,Michael Avila,M,40
2960,AKX,2018-02-16,2020-02-01,715,Friday,138251,USD,46266,499999,21308,0.09253218506437012,0.4605541866597501,0.04261608523217046,35-45,F,walkerkenneth,bhall@price.com,Michael Avila,M,40
2961,AKX,2018-02-04,2019-05-28,478,Sunday,982946,EUR,69632,500001,853306,0.13926372147255706,12.254509420955882,1.7066085867828265,30-40,F,margaretgarcia,elliottmichael@gmail.com,Kathy Davis,F,71
2962,GRZ,2019-08-17,2020-05-29,286,Saturday,464047,USD,53124,499999,268184,0.10624821249642499,5.0482644379188315,0.5363690727381455,25-30,F,margaretgarcia,elliottmichael@gmail.com,Kathy Davis,F,71
2963,AKX,2019-08-22,2019-10-25,64,Thursday,73819,GDB,44007,499998,58297,0.08801435205740823,1.324721067102961,0.11659446637786551,35-40,M,margaretgarcia,elliottmichael@gmail.com,Kathy Davis,F,71
2964,BYU,2018-09-12,2019-07-24,315,Wednesday,986314,EUR,28843,499998,217658,0.05768623074492298,7.5463023957286,0.43531774127096506,30-40,F,howardmorris,morozco@miranda-krueger.net,Jeanette Moore,F,87
2965,AKX,2017-12-15,2019-05-20,521,Friday,471214,GDB,43279,500003,431753,0.08655748065511606,9.976039187596756,0.863500818995086,35-45,F,howardmorris,morozco@miranda-krueger.net,Jeanette Moore,F,87
2966,KTR,2017-05-12,2019-03-01,658,Friday,668160,EUR,35699,499999,184134,0.07139814279628559,5.157959606711673,0.36826873653747305,35-40,M,amandamccullough,bethanyramsey@yahoo.com,Benjamin Velez,M,35
2967,AKX,2018-02-02,2018-05-09,96,Friday,209499,USD,42962,499998,108216,0.08592434369737478,2.5188771472464038,0.21643286573146292,35-55,M,amandamccullough,bethanyramsey@yahoo.com,Benjamin Velez,M,35
2968,KTR,2018-02-21,2018-09-17,208,Wednesday,986029,EUR,18011,499999,574023,0.036022072044144086,31.870690133807116,1.148048296096592,40-55,M,matthew29,bennetttimothy@gmail.com,Justin Jensen,M,38
2969,KTR,2019-07-14,2020-02-13,214,Sunday,829363,EUR,48214,499998,196968,0.09642838571354286,4.085286431327001,0.393937575750303,40-50,M,matthew29,bennetttimothy@gmail.com,Justin Jensen,M,38
2970,BYU,2019-07-25,2021-01-29,554,Thursday,163776,USD,21127,499996,154639,0.04225433803470428,7.319496379041038,0.30928047424379396,40-65,M,matthew29,bennetttimothy@gmail.com,Justin Jensen,M,38
2971,KTR,2019-03-19,2020-01-16,303,Tuesday,703556,GDB,53911,499999,41029,0.10782221564443129,0.7610506204670661,0.08205816411632823,25-30,F,matthew29,bennetttimothy@gmail.com,Justin Jensen,M,38
2972,KTR,2019-07-03,2020-03-30,271,Wednesday,182259,GDB,68893,499997,161449,0.13778682672096032,2.3434746636087844,0.3228999373996244,45-60,M,matthew29,bennetttimothy@gmail.com,Justin Jensen,M,38
2973,BYU,2019-06-17,2020-08-29,439,Monday,819496,EUR,19246,500002,543315,0.03849184603261587,28.23002182271641,1.086625653497386,35-40,F,matthew29,bennetttimothy@gmail.com,Justin Jensen,M,38
2974,KTR,2018-11-27,2019-07-27,242,Tuesday,734981,EUR,50533,500000,433101,0.101066,8.570656798527695,0.866202,20-25,M,matthew29,bennetttimothy@gmail.com,Justin Jensen,M,38
2975,AKX,2018-12-13,2020-05-23,527,Thursday,482885,GDB,79993,499997,222813,0.15998695992175954,2.7854062230445162,0.4456286737720426,25-35,M,matthew29,bennetttimothy@gmail.com,Justin Jensen,M,38
2976,KTR,2019-12-02,2019-07-05,-150,Monday,935953,GDB,49300,499996,29831,0.09860078880631044,0.6050912778904666,0.0596624772998184,30-50,M,sarahroberts,zdavis@gmail.com,Greg Mccormick,M,37
2977,AKX,2017-12-27,2019-07-22,572,Wednesday,632217,GDB,82051,500002,342025,0.1641013435946256,4.168444016526307,0.6840472638109447,20-45,F,sarahroberts,zdavis@gmail.com,Greg Mccormick,M,37
2978,AKX,2019-02-08,2021-05-18,830,Friday,917009,EUR,22345,499999,578655,0.04469008938017876,25.896397404341016,1.1573123146246294,25-45,F,sbarker,hughessamuel@yahoo.com,Jason Chang,M,70
2979,KTR,2019-10-11,2020-09-16,341,Friday,693713,GDB,36465,499999,664982,0.07293014586029171,18.23617167146579,1.32996665993332,20-40,M,sbarker,hughessamuel@yahoo.com,Jason Chang,M,70
2980,GRZ,2019-07-18,2019-10-31,105,Thursday,32856,GDB,74287,500001,29606,0.1485737028525943,0.39853540996405834,0.05921188157623685,30-50,F,ybrown,petersonjoann@gmail.com,Jenna Lopez,F,28
2981,BYU,2019-10-28,2021-03-06,495,Monday,45985,USD,31198,499997,101,0.06239637437824627,0.003237387011987948,0.00020200121200727206,25-35,M,ybrown,petersonjoann@gmail.com,Jenna Lopez,F,28
